,Roraima - IDH,Roraima - IDH Longevidade,Roraima - Consumo de Cimento (t),Roraima- custo m2 (R$),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Roraima - IDH Educacao,Roraima - Depósito Poupança (R$),Roraima - PIB - Estadual,Roraima - PIB - Construção Civil,Roraima - PIB - Per Capita,Roraima - PIB - Preços de Mercado,Roraima - IDH Renda,Roraima - Desemprego,Roraima - value,Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%)
2021-5,0.7281731596047409,0.7588347374255774,10.268,35473.22393878607,0.1433658333745081,999.5624193717216,106.70477768990143,30.89285818391431,18.770107184913275,48.993326735791975,2.542056810687259,0.7240424281670161,576724.6724599013,7182358.34435371,340511.3030265702,12.102363218007769,5624770.485054683,0.7003687521966241,9.55020066538913,0.5624952896309366,4178837.018098841,,293.1598961460527,9875440.368434783,0.7281692353422864,2.276728822893338,0.788988536495998,0.5761928928113532,-11137.018153234196,1.80696151144469,214.5743476893728,202378805.72222224,467.3955564935755,0.5229087722340279
2021-6,0.7283876681312463,0.7589364634360596,12.188,35794.5331012245,0.1011933887967429,999.5117060446036,75.29759282285988,30.923033298282803,18.716476873970983,48.6923903220446,2.5604313598069117,0.7244177401388324,571479.935403446,7164794.681259548,340478.78099479584,12.103976749432643,5620117.048729067,0.700518522433364,9.561908715533416,0.563995644371968,4228865.473284437,,290.6511602940628,9712774.735535104,0.6217675784349498,2.2845562653057963,0.7607078967771884,0.5752151758047193,-11593.707790184802,1.810436957824208,214.85227320255805,202464269.00694445,469.6567435412598,0.3183901021521078
2021-7,0.7286021766577517,0.7590381894465417,12.214,36115.78456374765,0.0681402083119374,999.4751955026888,49.97592242804901,30.948020763574856,18.67743304836977,48.463574912663546,2.573553976182205,0.7247930521106487,566235.1983469905,7147231.018165386,340446.2589630215,12.10559028085752,5615463.61240345,0.7006682926701038,9.573616765677702,0.5655119570035374,4293125.698276656,,290.1607440001526,10214150.894325975,0.6016134682921431,2.2942570176398265,0.7307097337489749,0.5803881044104545,-12660.940095131144,1.820325672430364,215.1301987157433,202549732.2916667,471.9469990765845,0.19734684282623
2021-8,0.7288166851842572,0.7591399154570239,12.023,36427.94340173156,0.044671347211884,999.4499029884304,33.13975613440148,30.966273177967423,18.65200244389343,48.30704171007145,2.5822917352394823,0.7251683640824651,560990.461290535,7129667.355071224,340413.7369312472,12.107203812282394,5610810.1760778325,0.7008180629068437,9.58532481582199,0.5670443098918876,4364031.634312218,,292.97645422998033,10910967.420836216,0.5622758730296696,2.2917626565891243,0.7303668725981315,0.5761249700693254,-12926.932236923987,1.833834327621637,215.46208658106983,202635195.5763889,474.343545372001,0.486265533458544
2021-9,0.7290311937107626,0.7592416414675061,9.427,36734.90217409418,0.0305721349029377,999.4338292193888,22.630467340758628,30.97676103426073,18.635130338033456,48.20900099211138,2.588039581604085,0.7255436760542814,555745.7242340797,7112103.691977062,340381.21489947283,12.10881734370727,5606156.739752216,0.7009678331435836,9.597032865966275,0.568592766296968,4441236.866517775,,296.7051324492667,11765147.222576438,0.5648741379057796,2.29120393484579,0.7396834288490177,0.5732583602039819,-13554.880376356945,1.8668333099941672,215.79397444639628,202720658.8611111,475.5519924091198,0.55442794237256
2021-10,0.7292457022372681,0.7593433674779883,14.426,36901.292756492585,0.0204833843466798,1000.0084182443582,15.106592271887015,30.98443642511472,18.894937975756665,50.13994537354948,2.634840756146539,0.7259189880260977,550500.9871776243,7094540.0288829,340348.6928676985,12.110430875132147,5601503.303426599,0.7011176033803235,9.60874091611056,0.570157367037391,4518993.900165999,,300.20374036867594,12805185.30254653,0.5760888293945896,2.294593318286983,0.7482567159379947,0.5630978101265887,-13970.949207112788,1.9052579733036263,216.1258623117228,202806122.1458333,476.9121549435523,0.2705780941921926
2021-11,0.7294602107637735,0.7594450934884704,13.972,37061.55182768272,0.0136752666373573,1000.670307207454,10.125259392435302,30.989638662477557,19.19743867966908,52.37942686796176,2.686453153284301,0.726294299997914,545256.2501211688,7076976.365788739,340316.17083592416,12.112044406557022,5596849.867100982,0.7012673736170634,9.620448966254846,0.5717381607803566,4583916.553336754,,304.05144350613324,13676979.600094592,0.5405079259370922,2.3291594506265545,0.7479432847949268,0.549487688796078,-13709.720991139484,1.959848447225784,216.5064876722535,202891585.43055555,478.3796799357941,0.4295182228665009
2021-12,0.729674719290279,0.7595468194989526,11.017,37200.14332500643,0.0092472551267107,1001.3224732479596,233.6957418601183,30.843667833075777,19.546786713351317,54.9611961762318,2.7115388090111336,0.7266696119697302,540011.5130647135,7059412.702694577,340283.6488041498,12.113657937981898,5592196.430775366,0.7014171438538033,9.632157016399132,0.5733351848007576,4638218.29070055,,306.79473180931205,13931975.262508225,0.5511883082810292,2.376750553782707,0.7523200574716291,0.5415832014189058,-14102.464839114058,2.021463941896849,216.88711303278427,202977048.7152778,479.9672071384284,0.6072562441771436
2022-1,0.7298892278167844,0.7596485455094348,12.33,37336.5508812522,0.0062008437301068,1001.8701763631522,454.44932516466105,30.248960074176345,19.948451909825295,57.925795488249,2.6146974287994422,0.7270449239415465,534766.776008258,7041849.039600415,340251.1267723755,12.115271469406776,5587542.994449749,0.7015669140905432,9.643865066543418,0.5749484517901036,,,,,,,,,,,,,,
2022-2,,,12.686,37473.60456233708,0.0041604807848821,1002.089655633579,667.6517059470959,29.392221517129844,20.09895390040653,59.03805979034894,2.3975532975501643,,534766.776008258,,,,,0.7017302998033503,,0.5765779333277165,,,,,,,,,,,,,,
2022-3,,,13.264,37610.69553027595,0.0028012256630999,1002.2081935039778,925.8366834872496,28.388741290016675,20.227741789083307,59.98929306497568,2.1219961753024306,,534766.776008258,,,,,0.7018936855161575,,0.5782235642002249,,,,,,,,,,,,,,
2022-4,,,13.376,37744.82919467188,0.0018803643111555,1002.3699592241156,973.9969703020424,27.47025716020946,20.325021085616445,60.70759262051052,1.861763297383481,,534766.776008258,,,,,0.7020570712289647,,0.5798852357964905,,,,,,,,,,,,,,
2022-5,,,10.834,37884.87363694055,0.001263152965591,1002.6210252344632,1064.4754789681672,27.06608313921777,20.37881668215804,61.10499221083359,2.0298883820304434,,534766.776008258,,,,,0.7022204569417717,,0.5813331566858906,,,,,,,,,,,,,,
2022-6,,,9.008,38015.2852096928,0.0008492489914066,1002.4664967493871,1199.5351995853523,26.991797369920565,20.41879707955112,61.40026827090282,2.1932583362588254,,534766.776008258,,,,,0.7023838426545789,,0.5826774278371006,,,,,,,,,,,,,,
2022-7,,,10.148,38130.02640728799,0.0005703951811647,1002.1912140332936,1302.0334354047648,27.111079318867404,20.446090692475085,61.60183615746384,2.322632526736208,,534766.776008258,,,,,0.702547228367386,,0.5829065561114583,,,,,,,,,,,,,,
2022-8,,,9.133,38236.24909903632,0.0003832567340232,1001.8760447894437,1372.952659299633,27.20703586380625,20.463386350597748,61.72958523417146,2.4098387882861845,,534766.776008258,,,,,0.7027106140801932,,0.5815595543890315,,,,,,,,,,,,,,
2022-9,,,10.622,38331.28427598978,0.2495186410162131,1001.506562175946,1422.3821018574563,27.17847765088264,20.41340936006763,62.77042571215981,2.1975668990720427,,534766.776008258,,,,,0.7028739997930004,,0.5798490842703866,,,,,,,,,,,,,,
2022-10,,,10.3,38415.96097917245,0.332549979856383,1001.3374121467338,1429.6422352318004,27.14859656544935,20.39807963349832,63.127189571062615,2.079314642099495,,534766.776008258,,,,,0.7030373855058074,,0.5777176186745928,,,,,,,,,,,,,,
2022-11,,,10.258,38462.073542960105,0.4654558927627032,1001.2891073170482,1422.3809360707285,27.024824704199688,20.36809334840263,63.65769816799491,2.027642559114995,,534766.776008258,,,,,0.7032007712186146,,0.5759502182972421,,,,,,,,,,,,,,
2022-12,,,10.258,38499.86054386191,0.6980880249605492,1001.2236601948782,1439.9864787178035,26.98266559034797,20.31129343495451,64.55415094344949,2.041772826146901,,534766.776008258,,,,,0.7033641569314217,,0.5740158859861267,,,,,,,,,,,,,,
2023-1,,,,38519.67678900765,,,,,,,,,534766.776008258,,,,,0.7035275426442289,,,,,,,,,,,,,,,,
2023-2,,,,38535.3427799041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-3,,,,38537.02712920911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-4,,,,38533.839279766034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-5,,,,38506.140514832136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-6,,,,38458.88612522063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-7,,,,38396.98609371014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-8,,,,38312.39715615909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-9,,,,38203.58359258255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
