,Bahia - value,Bahia - Consumo de Cimento (t),Bahia - IDH Educacao,Bahia - IDH Longevidade,Bahia - IDH,Bahia - Produção de Cimento (t),Bahia - IDH Renda,Bahia - PIB - Estadual,Bahia - PIB - Construção Civil,Bahia - PIB - Per Capita,Bahia - PIB - Preços de Mercado,Bahia - Desemprego,Contratação Comercial (Bi R$),Contratação  Home equity (Bi R$),Contratação  Livre (Bi R$),Contratação  FGTS (Bi R$),Contratação  SFH (Bi R$),Contratação Jurídico Comercial (Bi R$),Contratação Jurídico FGTS (Bi R$),Contratação Jurídico Livre (Bi R$),Contratação Jurídico SFH (Bi R$),Direcionamento Aquisição (R$),Direcionamento Construção (R$),Direcionamentos Reformas e Ampliações (R$),Direcionamento Aplicação (R$),Ativos Problemáticos - Comercial (R$),Ativos Problemáticos - Home equity (R$),Ativos Problemáticos - Livre (R$),Ativos Problemáticos - SFH (R$),Ativos Problemáticos - FGTS (R$),Ativos Problemáticos P.Jurídica - Comercial (R$),Ativos Problemáticos P.Jurídica - Home equity (R$),Ativos Problemáticos P.Jurídica - Livre (R$),Ativos Problemáticos P.Jurídica - SFH (R$),Carteira de Crédito - Comercial (R$),Carteira de Crédito – Home equity (R$),Carteira de Crédito – Livre (R$),Carteira de Crédito - FGTS (R$),Carteira de Crédito - SFH  (R$),Carteira de Crédito P.Jurídica - Comercial (R$),Carteira de Crédito P.Jurídica - Home equity (R$),Carteira de Crédito P.Jurídica -  Livre (R$),Carteira de Crédito  P.Jurídica - FGTS (R$),Inadimplência - SFH (%),Inadimplência - FGTS (%),Inadimplência - Livre (%),Inadimplência - Comercial (%),Inadimplência - Home equity (%),Inadimplência P.Jurídica - SFH (%),Inadimplência P.Jurídica - FGTS (%),Inadimplência P.Jurídica - Livre (%),Inadimplência P.Jurídica - Comercial (%),Poupança e Empréstimo - SBPE (R$), Títulos - LH (R$), Títulos – LIG (R$), Títulos – CRI (R$), Títulos – LCI (R$), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%)
2008-3,0.3393253462303218,202.162,0.6214430321967774,0.784068693216894,0.685501594533283,69.24469078774209,0.6509753236745408,139848715.21447423,8696764.984914325,8.689218013140431,123726468.70447056,8.107169046605321,39088628.84837925,264179348.92594963,2377089724.9986176,1390751755.1275928,5178579700.350376,310770552.5439886,0.0,682441496.821178,820716698.0411384,155174808787.67725,11195856143.2544,728954186.2626076,189840513869.5041,0.0,255674396.8181644,394314293.18724966,5356253885.114049,5798924832.291954,16886690.06826511,0.0,196093226.14305177,277020694.9887222,0.0,9538292110.138697,68614139445.31542,70023253903.36572,93584171898.4192,1280405611.2599237,0.0,21639093399.422035,23026476043.0799,1.3835056998422912,2.519838742911404,1.0959788747567478,0.4667383323229471,3.07177179643164,0.0330469178832587,0.0,0.7373703814841538,0.1541626311728578,297269972730.3076,1306620521.8233433,0.0,22757809538.851334,73636106461.19595,0.4313867734467428,-7892.607761543437,3.141468520965748,0.843959701601586,0.4484128206903977,187424201.5596823,7656574.290823947,0.6213585443907181
2008-4,0.3399194804305814,222.23,0.621774256557539,0.7842242533703455,0.6856752934592918,70.29414208737454,0.6511288499275081,139925605.955313,8699297.92228239,8.689861285546634,123730798.97566289,8.10938139770249,38879057.13976128,265463136.94889712,2393715289.762008,1405725945.986132,5220543291.78165,313724832.8552268,0.0,687227371.7095435,824831801.583644,156257768436.40546,11250381100.512009,729490279.204456,191998998316.3217,0.0,253457468.6942099,394561335.15599424,5399783660.884426,5837209774.823022,16889179.981699005,0.0,191923713.9201183,267315534.7501517,0.0,9551461751.357056,68431188025.30647,70356598150.96278,94444735777.20177,1297716037.489509,0.0,21697116642.542194,23100128612.46673,1.3799300040688691,2.520270520608254,1.0860726323402732,0.4721294110795361,3.055861258623417,0.0168314006600772,0.0,0.7210611213143286,0.1440641608044324,301032193676.8179,1308570021.003779,0.0,22924068594.826523,73644564044.56773,0.4338669727481246,-8007.976541076512,3.0675634134381013,1.0100789688419711,0.4473258895577853,187565785.01335144,7660974.24001083,0.6263187436812404
2008-5,0.3405989843347706,226.571,0.6221054809183008,0.784379813523797,0.6858489923853006,71.36420849893695,0.6512823761804755,140002496.69615176,8701830.859650454,8.690504557952835,123735129.24685524,8.11159374879966,38673437.672313854,266729558.5511313,2410062694.65422,1420988056.2499025,5261901235.608002,316607131.3572389,0.0,691902751.315896,828833935.0274014,157370601996.17657,11307168992.331036,730020797.7686507,194175604896.9351,0.0,251426004.7084055,395121046.7375548,5443679640.559782,5876042385.082149,16891700.409993805,0.0,187758324.7417268,257736090.8663962,0.0,9564963071.326506,68250017627.03501,70706260121.53716,95323649428.155,1314861453.6832087,0.0,21755765795.524067,23174004171.804943,1.3764054641055343,2.520623898229113,1.076346151417161,0.4776023733976212,3.0404716585921814,0.0008645950635539,0.0,0.704902003190805,0.134054888559326,304806257172.8979,1310491063.948918,0.0,23095417570.86225,73671365660.07204,0.4321500462512327,-7622.164669581103,2.983508587016217,0.8788234320750334,0.4544319127338644,187707368.4670206,7665374.189197713,0.646709513314914
2008-6,0.3412717212150824,210.861,0.6224367052790625,0.7845353736772486,0.6860226913113096,72.32502360413258,0.6514359024334428,140079387.43699053,8704363.797018519,8.691147830359036,123739459.5180476,8.113806099896829,38472000.92274023,267977393.7253614,2426114182.3158665,1436540478.9616797,5302612129.592976,319413565.9973415,0.0,696461545.8055921,832717282.0440552,158513700165.98773,11366263964.368372,730545278.9422331,196369776909.7241,0.0,249587673.6585145,396004479.6625239,5487935139.171099,5915420102.154011,16894251.16641004,0.0,183599395.9533789,248291550.3795387,0.0,9578801460.356997,68070782185.54282,71072589800.14175,96221049747.61774,1331827393.1838164,0.0,21815030369.2884,23248070980.33092,1.372935619187117,2.52089580407898,1.066810431248852,0.4831570173896836,3.025629092212548,0.0,0.0,0.6889064947763881,0.1241430282485542,308590556275.34863,1312381703.9069986,0.0,23271932597.99692,73717156322.37784,0.416568100772241,-7526.222983080984,2.8968331481222203,0.7991930023670225,0.4203655844188621,187848951.92068976,7669774.1383845955,0.6287480084855108
2008-7,0.3419229430224187,235.521,0.6227679296398242,0.7846909338307,0.6861963902373184,73.42626685083522,0.6515894286864102,140156278.17782927,8706896.734386582,8.691791102765238,123743789.78923996,8.116018450993998,38274977.367743686,269205422.4642967,2441851995.3875613,1452385607.1642375,5342634571.500114,322140254.7228513,0.0,700897665.3439882,836476026.3052495,159687453644.836,11427710162.2809,731063259.7122449,198580957653.06805,0.0,247950144.3423001,397222685.6614939,5532543471.749358,5955340365.123286,16896832.064208232,0.0,179449264.9005767,238991100.3316626,0.0,9592982308.758474,67893635635.87166,71455937171.8295,97137073631.92883,1348599389.334128,0.0,21874899874.75595,23322297297.28104,1.3695240085484468,2.521083166462853,1.0574764710967868,0.4887931411682041,3.011359655359131,0.0,0.0,0.6730880637338833,0.1143367936831331,312383484040.97107,1314239994.12626,0.0,23453689807.26889,73782581046.1541,0.4017041211332135,-7372.476799457021,2.8193033709764,0.902092951723226,0.3823654090466765,187990535.3743589,7674174.087571479,0.599023956748628
2008-8,0.3425925026743192,239.336,0.6230991540005859,0.7848464939841515,0.6863700891633272,74.55713280079516,0.6517429549393776,140233168.91866803,8709429.671754647,8.692434375171441,123748120.06043231,8.118230802091166,38082597.48402751,270412424.76064646,2457258376.5099177,1468525833.9003513,5381927159.092963,324783315.4810847,0.0,705205020.0964409,840104351.4826288,160892253131.71848,11491551731.725512,731574277.0657276,200808590425.34668,0.0,246521085.5575257,398786716.4650577,5577497953.325544,5995800613.074652,16899442.916648902,0.0,175310268.92882207,229843927.76485103,0.0,9607511006.840887,67718731913.06329,71856652221.6533,98071857977.42714,1365162975.4769375,0.0,21935363822.84748,23396651381.891663,1.3661741714243536,2.5211829136857298,1.0483552702224062,0.494510542845664,2.9976894439065496,0.0,0.0,0.6574601777260959,0.1046443986740784,316183433526.5666,1316063987.8549404,0.0,23640765329.71658,73868284846.0698,0.3911930100262941,-7330.909560613458,2.746140251198851,0.9463193773473402,0.377094781251677,188132118.82802805,7678574.036758362,0.5717904557609863
2008-9,0.3433503570767365,250.326,0.6234303783613476,0.785002054137603,0.6865437880893361,75.53810157965695,0.651896481192345,140310059.6595068,8711962.609122712,8.693077647577642,123752450.33162469,8.120443153188335,37895091.74829496,271597180.60711986,2472315568.3235493,1484963552.2127955,5420448490.135062,327338866.21935844,0.0,709377520.2283068,843596441.2478375,162128489325.63232,11557832818.359083,732077867.9897227,203052118524.93945,0.0,245308166.10195416,400707623.8038077,5622791898.930639,6036798285.092785,16902083.536992576,0.0,171184745.38361678,220859219.7211873,0.0,9622392944.914188,67546224952.15948,72275084934.66609,99025539680.45146,1381503684.9550407,0.0,21996411724.48371,23471101493.39918,1.3628896470496674,2.521191974052609,1.039457827887151,0.500309020534544,2.98464455372942,0.0,0.0,0.6420363044158309,0.095074057032406,319988797788.93604,1317851738.3412786,0.0,23833235296.37836,73974912736.79391,0.393954511741958,-7785.307445305803,2.665912474404139,1.072336807943622,0.4025579714905743,188273702.2816972,7682973.985945245,0.5509061927111456
2008-10,0.3440657592867979,249.756,0.6237616027221093,0.7851576142910546,0.686717487015345,76.79305579595896,0.6520500074453124,140386950.40034556,8714495.546490775,8.693720919983843,123756780.60281704,8.122655504285504,37712690.63724932,272758469.9964262,2487005813.469068,1501701155.144346,5458157162.389956,329803024.8849889,0.0,713409075.9049424,846946479.2725203,163396552925.57455,11626597567.83851,732573569.4712718,205310985250.2259,0.0,244319054.77334908,402996459.4083365,5668418623.595625,6078330820.262362,16904753.738499776,0.0,167075031.6104627,212046163.2427547,0.0,9637633513.28832,67376268688.20199,72711585295.92079,99998255637.34064,1397607051.1112325,0.0,22058033090.585423,23545615891.039967,1.359673974659218,2.5211072758684887,1.0307951433524614,0.5061883723473252,2.9722510807023568,0.0,0.0,0.6268299114658937,0.0856339825691316,323797969884.8805,1319601298.8335128,0.0,24031175838.292625,74103109732.9954,0.4032616547632046,-7703.954458964581,2.598260780235978,1.0137661057737235,0.412023328025164,188415285.7353664,7687373.935132128,0.5338333005653052
2008-11,0.3445121573689998,216.948,0.624092827082871,0.7853131744445061,0.6868911859413538,77.44714953535123,0.6522035336982797,140463841.14118433,8717028.48385884,8.694364192390045,123761110.87400936,8.124867855382673,37535624.62759386,273895072.92127484,2501311354.587088,1518741035.7377765,5495011773.621189,332171909.42529273,0.0,717293597.2917042,850148649.2283213,164696834630.54236,11697890125.820671,733060918.4974164,207584633899.5856,0.0,243561420.3694734,405664275.0092368,5714371442.351486,6120395657.66806,16907453.33443103,0.0,162983464.95486176,203413945.3716364,0.0,9653238102.273232,67209017056.23258,73166503290.4703,100990142744.43356,1413458607.2883072,0.0,22120217432.073364,23620162834.05039,1.356530693487835,2.520925747438367,1.0223782158797785,0.5121483963964887,2.9605351206999773,0.0,0.0,0.6118544665390899,0.0763323890952712,327609342871.2011,1321310722.579882,0.0,24234663086.49776,74253520849.34325,0.4104528122004031,-7476.287871104045,2.5386157863332808,1.0949575949903168,0.4176314374021105,188556869.1890356,7691773.884319011,0.5233099682890817
2008-12,0.3451418245622453,202.112,0.6244240514436327,0.7854687345979576,0.6870648848673627,78.54056367424526,0.652357059951247,140540731.8820231,8719561.421226904,8.695007464796248,123765441.14520171,8.127080206479842,37364124.19603185,275005769.3743749,2515214434.318222,1536085587.035862,5530970921.592302,334441637.78758657,0.0,721024994.5539486,853197134.786885,166029725139.53278,11771754637.962456,733539452.055198,209872507771.39804,0.0,243042931.68809044,408722122.337101,5760643670.229205,6162990236.394558,16910182.13804686,0.0,158912382.76231578,194971753.1499157,0.0,9669212102.178877,67044623991.29303,73640188903.36755,102001337898.069,1429043886.8290606,0.0,22182954259.868275,23694710581.66683,1.3534633427703486,2.5206443170672417,1.0142180447305431,0.5181888907945152,2.949522769596898,0.0,0.0,0.5971234372982243,0.0671774904218405,331421309804.699,1322978062.828625,0.0,24443773172.03216,74426791100.50642,0.4155686208661097,-7673.72643892393,2.504755709594416,1.1610813401906588,0.4199544942195133,188698452.64270467,7696173.833505894,0.524103085853287
2009-1,0.3457138730393533,221.999,0.6247552758043944,0.7856242947514092,0.6872385837933715,79.87658992047868,0.6525105862042144,140617622.62286186,8722094.358594969,8.695650737202449,123769771.41639408,8.129292557577012,37198419.81926658,276089339.34843576,2528697295.3030834,1553737202.0813773,5565993204.066841,336608327.9191869,0.0,724597177.8570324,856086119.6198559,167395615151.5429,11848235249.920748,734008707.1316582,212174050164.04285,0.0,242771257.5269634,412181053.1225217,5807228622.259764,6206111995.526531,16912939.96260779,0.0,154864122.3783267,186728773.619676,0.0,9685560903.315195,66883243428.425095,74132992119.66547,103031977994.58585,1444348423.076287,0.0,22246233084.89092,23769227393.12566,1.3504754617415884,2.520259913060112,1.0063256291661955,0.5243096536538862,2.9392401232677354,0.0,0.0,0.5826502914061024,0.0581775003598554,335232263742.17505,1324601372.8279798,0.0,24658582225.934208,74623565501.15392,0.4265478197554145,-8468.75016667358,2.46038988184506,0.7012005668165715,0.4453642148556728,188840036.09637383,7700573.782692777,0.5263722830788128
2009-2,0.3459755827209694,191.375,0.6250724490038417,0.7857370968352927,0.6873873570014145,80.83507355964653,0.6526511807251674,140893653.54543534,8724048.841064963,8.698587770387533,123825191.5825612,8.126466901908204,37038741.97400131,277144562.8361665,2541742180.182286,1571698273.917097,5600037218.808348,338668097.7674103,0.0,728004057.366312,858809787.3988783,168794895365.5699,11927376107.352434,734468220.7138385,214488704375.89944,0.0,242754066.6838556,416052119.0960916,5854119613.474146,6249758374.148657,16915726.621374343,0.0,150841021.1483963,178694193.8230002,0.0,9702289895.992146,66725029302.67053,74645262924.41696,104082199930.32292,1459357749.372782,0.0,22310043418.06204,23843681527.663258,1.3475705896363843,2.5197694637219743,0.9987119684481768,0.5305104830870822,2.9297132775871053,0.0,0.0,0.5684484965255294,0.0493406327203317,339040597740.43066,1326178705.8261857,0.0,24879166379.24229,74844489065.95468,0.4330860958676656,-8362.130172448553,2.419211323171128,0.7911392802955751,0.4617677479747263,188999683.0050093,7704524.6839363,0.5227829360821162
2009-3,0.3462820592555649,221.545,0.6253896222032891,0.7858498989191762,0.6875361302094575,82.07438771956802,0.6527917752461202,141169684.4680088,8726003.32353496,8.701524803572616,123880611.74872832,8.123641246239396,36885321.136939324,278170219.83027655,2554331331.5964417,1589971195.5857968,5633061563.580365,340617065.27957344,0.0,731239543.2471437,861362321.7955968,170227956480.61078,12009221355.9144,734917529.7887805,216815913705.3475,0.0,242999027.95653003,420346371.9884034,5901309958.903333,6293926811.345612,16918541.927607045,0.0,146845416.41802654,170877200.8019719,0.0,9719404470.519669,66570135549.07112,75177351302.67496,105152140601.61906,1474057399.06134,0.0,22374374770.3024,23918041244.516,1.3447522656895663,2.5191698973578283,0.9913880618379276,0.5367911772065844,2.920968328429624,0.0,0.0,0.5545315203193105,0.0406751013142853,342844704856.2666,1327708115.0714808,0.0,25105601762.99481,75090206809.57768,0.4381030668091561,-8556.283355305572,2.384914975903917,0.6947273574987124,0.4744121661088831,189159329.91364485,7708475.585179822,0.5234789989371754
2009-4,0.3467451917369497,200.744,0.6257067954027364,0.7859627010030596,0.6876849034175004,83.19950905840395,0.6529323697670731,141445715.39058226,8727957.806004955,8.704461836757698,123936031.91489545,8.12081559057059,36738387.784783885,279165090.3234751,2566446992.1861644,1608558360.1302505,5665024836.146437,342451348.4029927,0.0,734297545.6648846,863737906.4816557,171695189195.66272,12093815141.263533,735356171.3435258,219155121450.76648,0.0,243513810.1427501,425074863.53004944,5948792973.578308,6338614746.202074,16921385.694566417,0.0,142879645.5327192,163286981.59867418,0.0,9736910017.207714,66418716102.66861,75729607239.49237,106241936904.81313,1488432905.4847562,0.0,22439216652.532738,23992274802.920258,1.3420240291359644,2.518458142272672,0.9843649085968886,0.5431515341248739,2.9130313716699083,0.0,0.0,0.5409128304502515,0.0321891199527318,346642978146.48413,1329187653.8121035,0.0,25337964508.23014,75361363746.69191,0.45007711682254,-8805.162211693303,2.3630365952461503,0.6925605788455927,0.4999622144350261,189318976.8222804,7712426.486423344,0.5478423802413089
2009-5,0.3477033817941108,211.897,0.6260239686021838,0.7860755030869432,0.6878336766255434,84.52443686189339,0.6530729642880261,141721746.31315574,8729912.28847495,8.707398869942782,123991452.08106254,8.117989934901782,36598172.39423828,280127954.30847144,2578071404.5920672,1627462160.5932336,5695885634.270105,344167065.0849849,0.0,737171974.7848907,865930725.1286995,173196984209.72278,12181201609.056717,735783682.3651158,221505770910.536,0.0,244306082.0402792,430248645.4516224,5996561972.530055,6383819617.802721,16924257.73551299,0.0,138946045.83797622,155932723.25519025,0.0,9754811926.366234,66270924898.504776,76302380719.92213,107351725736.24393,1502469801.9858255,0.0,22504558575.673817,24066350462.11241,1.339389419210408,2.5176311267715024,0.9776535079865,0.5495913519544315,2.905928503182574,0.0,0.0,0.5276058945811568,0.0238909024466873,350433810667.8843,1330615375.2962935,0.0,25576330745.98667,75658604891.96632,0.450431778065969,-8667.302626906909,2.3525692667827225,0.8262641115749951,0.4981088282193594,189478623.73091587,7716377.387666867,0.6069054336378797
2009-6,0.3481095214390008,215.393,0.6263411418016311,0.7861883051708267,0.6879824498335864,85.62302962657903,0.6532135588089789,141997777.2357292,8731866.770944946,8.710335903127866,124046872.24722968,8.115164279232975,36464905.44200577,281057591.7779747,2589186811.4547634,1646684990.0175204,5725602555.714916,345760333.2728664,0.0,739856740.7725185,867934961.4083725,174733732221.7881,12271424904.950836,736199599.840592,223867305383.03552,0.0,245383512.44688013,435878769.4837147,6044610270.789556,6429538865.232228,16927157.863707278,0.0,135046954.67929944,148823612.81360352,0.0,9773115588.305172,66126915871.62138,76896021729.01715,108481643992.25027,1516153621.9073431,0.0,22570390050.646385,24140236481.328835,1.3368519751477272,2.516685779159319,0.9712648592682034,0.5561104288077385,2.8996858188422383,0.0,0.0,0.5146241803748323,0.0157886626071676,354215595477.2682,1331989332.7722883,0.0,25820776607.302803,75982575260.06992,0.4443889715056729,-8866.763268778828,2.338774353162325,0.8459717013893588,0.4904351794060748,189638270.6395514,7720328.288910389,0.5851435517618442
2009-7,0.3486139499089685,251.828,0.6266583150010785,0.7863011072547103,0.6881312230416292,87.02828155260532,0.6533541533299319,142273808.15830266,8733821.25341494,8.713272936312949,124102292.41339678,8.112338623564167,36338817.404789634,281952782.7246944,2599775455.414866,1666229241.4458864,5754134198.24441,347227270.9139538,0.0,742345753.7931249,869744798.9923192,176305823930.8557,12364529174.60278,736603460.7569962,226239168166.64465,0.0,246753770.16031635,441976287.3569192,6092931183.387793,6475769927.575274,16930085.892409813,0.0,131184709.40219074,141968837.31599712,0.0,9791826393.33448,65986842957.0602,77510880251.83035,109631828569.17108,1529469898.5921035,0.0,22636700588.3712,24213901119.8059,1.3344152361827517,2.5156190277411192,0.9652099617034388,0.5627085627972757,2.894329414523516,0.0,0.0,0.5019811554940832,0.0078906142451882,357986725631.4368,1333307579.4883268,0.0,26071378223.21691,76333919865.67165,0.4406435988198508,-9104.309037125651,2.304832376935664,1.0287709072004996,0.4945814397751699,189797917.5481869,7724279.190153912,0.5788217871313215
