,Sergipe- custo m2 (R$),Sergipe - IDH Educacao,Sergipe - IDH,Sergipe - Depósito Poupança (R$),Sergipe - IDH Longevidade,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Sergipe - value,Sergipe - Produção de Cimento (t),Sergipe - Consumo de Cimento (t),Sergipe - PIB - Estadual,Sergipe - PIB - Construção Civil,Sergipe - PIB - Per Capita,Sergipe - PIB - Preços de Mercado,Sergipe - IDH Renda,Sergipe - Desemprego,Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%)
2021-10,32116.55809540626,0.6510030248355018,0.6968478729571274,3741969.485570313,0.7764576361968257,1.7334191106684045,1014.18389788898,1443.8654621856467,27.00965637939557,18.80403241684666,70.94300406474754,2.8540442472118457,0.5471486912137785,172.71855500337168,49.01,23853731.660567693,1236746.743416634,9.877511542550872,20409084.096670583,0.670030469324499,13.36961491465869,4518993.900165999,,300.20374036867594,12805185.30254653,0.5760888293945896,2.294593318286983,0.7482567159379947,0.5630978101265887,-13970.949207112788,1.9052579733036263,216.1258623117228,202806122.1458333,476.9121549435523,0.2705780941921926
2021-11,32249.70369065202,0.6507690037350443,0.6968113330490219,3722723.863118462,0.7765459882265905,1.8488279709540607,1014.7598842082614,1445.5316274996708,27.204644675569543,19.265724476769567,70.69751158156213,2.793160241783266,0.5486461508753835,171.96255166281466,42.946,23816389.149406426,1237960.3892711024,9.879476611857443,20408260.02780116,0.6699101180431124,13.371330390776876,4583916.553336754,,304.05144350613324,13676979.600094592,0.5405079259370922,2.3291594506265545,0.7479432847949268,0.549487688796078,-13709.720991139484,1.959848447225784,216.5064876722535,202891585.43055555,478.3796799357941,0.4295182228665009
2021-12,32376.21723920824,0.6505349826345869,0.6967747931409164,3703478.24066661,0.7766343402563551,1.8515368266935184,1015.809461984476,1451.096030812325,27.314568169880506,18.550320267737565,65.64142337409545,2.6287178151951736,0.5501495138496377,171.67304058068686,32.132,23779046.63824516,1239174.035125571,9.881441681164016,20407435.958931725,0.6697897667617259,13.373045866895062,4638218.29070055,,306.79473180931205,13931975.262508225,0.5511883082810292,2.376750553782707,0.7523200574716291,0.5415832014189058,-14102.464839114058,2.021463941896849,216.88711303278427,202977048.7152778,479.9672071384284,0.6072562441771436
2022-1,32501.70266067744,0.6503009615341294,0.6967382532328109,3684232.61821476,0.7767226922861199,1.8659750179758705,1017.1361777259596,1512.7151688989252,27.075552746406515,17.28858245162197,58.75456271720073,2.3251317577414694,0.5516166402534266,171.57115443791554,41.773,23741704.12708389,1240387.6809800395,9.883406750470586,20406611.89006229,0.6696694154803393,13.374761343013247,,,,,,,,,,,,,,
2022-2,32630.26216208829,,,3684232.61821476,,1.8628978644383096,1017.5579319883852,1554.8009371962398,27.084966513122367,17.072089599447015,57.013356810408325,2.2495728306742726,0.5530858928278347,171.65416807398938,42.486,,,,,0.6697275171127661,,,,,,,,,,,,,,,
2022-3,32749.88000093275,,,3684232.61821476,,1.845351533667781,1017.9576530998316,1597.536401381716,27.06786963277277,16.758713188400936,55.05847755738636,2.171917486230131,0.5545838343908569,171.51612512810215,46.252,,,,,0.6697856187451929,,,,,,,,,,,,,,,
2022-4,32867.08011267756,,,3684232.61821476,,1.8163821932448627,1018.2645375448824,1637.496649862267,27.032626984614524,16.502769319924273,53.54662815499934,2.106660296377982,0.5561038460524024,170.24364964971204,41.841,,,,,0.6698437203776197,,,,,,,,,,,,,,,
2022-5,32985.42905738281,,,3684232.61821476,,1.7790360107546803,1018.4257318047286,1671.256771037355,27.026494732929955,16.390510301110314,52.802637503256285,2.0754500876117694,0.5575876745373335,169.3658309200203,30.754,,,,,0.6699018220100466,,,,,,,,,,,,,,,
2022-6,33092.456503206704,,,3684232.61821476,,1.736359153779631,1018.1479571753172,1695.3918533241376,26.83903447861675,16.68171325849079,54.397435538742506,2.093015886221888,0.5582121257405722,169.37280691149786,24.197,,,,,0.6699599236424734,,,,,,,,,,,,,,,
2022-7,33186.55676751514,,,3684232.61821476,,1.691397789903931,1017.5173573735048,1706.476985118352,26.69618629223194,17.32159892518565,57.306817208890166,2.1918344748535827,0.558216948661728,169.7674868572672,26.864,,,,,0.6700180252749002,,,,,,,,,,,,,,,
2022-8,33261.58096015829,,,3684232.61821476,,1.559734257121932,1016.3934248887048,1805.116973912924,26.507012225066173,18.43005180377611,62.34125699131412,2.358476420985017,0.5577488475254917,169.7525908774186,34.037,,,,,0.670076126907327,,,,,,,,,,,,,,,
2022-9,33327.99955519109,,,3684232.61821476,,1.608339089572525,1015.080130659534,1574.4018428769914,26.322412573405146,18.20364266124071,63.30978954018118,2.52849784802605,0.5566592189157118,169.62186453194067,32.537,,,,,0.6701342285397538,,,,,,,,,,,,,,,
2022-10,33389.88706152101,,,3684232.61821476,,1.7516735741536966,1014.4175517205294,1588.495719649111,26.332336018104066,18.35457133857248,64.28442920452524,2.6396472607755306,0.5552373381941691,169.85554454285096,35.215,,,,,0.6701923301721806,,,,,,,,,,,,,,,
2022-11,33442.36720174832,,,3684232.61821476,,1.4481621351382816,1013.8420014716746,1596.409135183872,26.280253597006837,18.100840169609505,64.13149470262181,2.703012926029005,0.5534454890559668,170.18872689114548,34.707,,,,,0.6702504318046074,,,,,,,,,,,,,,,
2022-12,33490.08789349996,,,3684232.61821476,,1.550573111480832,1013.7447327908916,1580.5570053098463,26.29057178368815,16.783662167252277,59.99170545033496,2.694570422686141,0.5512551020586466,170.90379198717687,34.707,,,,,0.6703085334370342,,,,,,,,,,,,,,,
2023-1,33529.591504300806,,,3684232.61821476,,,,,,,,,,,,,,,,0.670366635069461,,,,,,,,,,,,,,,
2023-2,33556.17281363878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-3,33574.564746635224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-4,33581.35303845578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-5,33548.7050399939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-6,33497.662935484455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-7,33431.68256065002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-8,33345.64017852236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-9,33243.37130586104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
