,Paraná- custo m2 (R$),Paraná - IDH Renda,Paraná - Depósito Poupança (R$),Paraná - Desemprego,Paraná - Preço do Cimento,Precipitação (mm/day),Pressão Atmosférica (mB),Radiação Global - Dia (Kj/m²),Temperatura do Ar - Bulbo Seco (°C),Temperatura de Ponto de Orvalho (°C),Humidade Relativa do Ar (%),Velocidade do Vento (m/s),Paraná - IDH Longevidade,Paraná - Produção de Cimento (t),Paraná - IDH Educacao,Paraná - PIB - Estadual,Paraná - PIB - Construção Civil,Paraná - PIB - Per Capita,Paraná - PIB - Preços de Mercado,Paraná - IDH,Paraná - Consumo de Cimento (t),Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%)
2019-6,28993.85313736445,0.7582571405246654,29063976.214384124,7.310492952770042,0.4370069042520346,1.6945677350983206,915.0269475811313,1083.5611612190746,16.875972076586415,12.121983633580468,72.99144281247156,1.6303570083542311,0.8264174550486065,542.54526739768,0.7707808814354672,239590900.2606853,11006305.722716227,17.968621541307478,191816349.84282148,0.784233081772826,301.878,3298874.5697557754,7719122.373320294,258.6848612508291,10320775.962706486,1.0993189754324773,3.0110251669653523,0.6213386407393423,0.3773027071398842,6184.950447162058,1.8758899421225184,206.7300829180331,200413150.1736111,436.38480939825865,0.4742948418610756
2019-7,29243.782096721035,0.7582006233022178,29346068.10391435,7.298897462418456,0.4388764889000683,1.708278977915806,914.7454205021968,1133.8766553302712,17.03126466506017,12.049362912585,72.52635562353187,1.755704567361806,0.826011743041662,547.5806688204608,0.7707208878693027,239345372.52915227,11008282.48437927,17.96510648849698,191763455.8855338,0.7840668998879561,358.797,3316673.310427788,7715404.472844493,257.61365642366474,10358945.135041324,1.129155636153343,3.036188640645076,0.6254767746825313,0.3968803885128472,6076.306190415794,1.8584015680579875,206.8993051578167,200498613.4583333,437.180627179316,0.5475632504322174
2019-8,29489.365081404976,0.7581441060797701,29628159.993444573,7.287301972066869,0.4417742699786223,1.828471946029826,914.2317389038842,1169.778065684251,17.46395772287746,12.555807879465137,73.08216579037219,1.849608952291481,0.8256060310347175,552.0465909936673,0.7706608943031382,239099844.79761925,11010259.246042311,17.96159143568648,191710561.92824617,0.7839007180030861,356.169,3339532.9760367125,7711686.572368692,256.8610697803875,10386654.273111563,1.1398350320060624,3.0354427615220856,0.6280714951608086,0.4112473840791077,6518.883661201889,1.8368841913676568,207.0924704880485,200584076.7430556,437.9061352905134,0.5163942009297142
2019-9,29741.63892702841,0.7580875888573224,29910251.8829748,7.2757064817152814,0.4445399660623033,1.8210875221290264,913.21136532229,1214.3657135552935,18.26926818003185,13.362899300947742,73.53481951825847,1.8780345377952368,0.825200319027773,555.3314095565469,0.7706009007369737,238854317.06608623,11012236.007705351,17.958076382875984,191657667.97095853,0.7837345361182163,316.188,3365687.4572929004,7707968.671892891,257.5360490922842,10366843.514432576,1.1526577758374856,3.032326280433432,0.6350086612279392,0.4335809238132643,6534.19896978769,1.8140248078306704,207.28563581828035,200669540.0277778,438.5542870136589,0.509922556452955
2019-10,30001.69137770741,0.7580310716348747,30192343.772505023,7.264110991363695,0.4474902226762663,1.9704804587378055,912.3622271629368,1266.8633225515366,19.087200009453912,14.129067936992527,73.57615443936166,1.8787866656570087,0.8247946070208285,559.0238164098001,0.7705409071708094,238608789.3345532,11014212.769368395,17.954561330065484,191604774.0136709,0.7835683542333465,346.214,3396904.486665922,7704250.77141709,259.99511086292523,10941263.342572829,1.1888992178340692,3.0075538083911035,0.6484238153125712,0.4614308374651361,6135.62651489552,1.8103247511179177,207.47880114851213,200755003.3125,439.156241374789,0.4670828362027695
2019-11,30268.48676388565,0.757974554412427,30474435.66203525,7.252515501012108,0.4513523334704424,1.9398498494008112,911.9169706643942,1261.9704945889073,19.478320175979142,14.714040430282802,74.21441625970665,1.817195210553569,0.8243888950138841,562.2075533846743,0.7704809136046449,238363261.60302016,11016189.531031435,17.951046277254985,191551880.05638325,0.7834021723484765,323.401,3425370.5887917643,7700532.870941289,262.84344086418434,11652145.667877082,1.1803986463970102,2.995976017764907,0.6639459805518665,0.4809638474333891,6503.475784678591,1.810689208343592,207.78167552938635,200840466.59722224,439.7046629675335,0.4414935563658442
2019-12,30542.680908481445,0.7579180371899793,30756527.551565472,7.24092001066052,0.4554178985417723,1.8085198597841188,911.9124575620808,1305.2121983067275,19.889136035894847,15.043655129042724,73.95124953207959,1.774333109199305,0.8239831830069396,565.9588312485438,0.7704209200384804,238117733.87148717,11018166.29269448,17.94753122444449,191498986.0990956,0.7832359904636066,238.466,3449617.415091537,7696814.970465488,265.15919818250103,11950059.27689198,1.202625124119571,2.9967059652312025,0.6762702364056034,0.4880707035029974,6710.139809282732,1.7951280687733866,208.08454991026056,200925929.88194448,440.26212872461696,0.3713694141213152
2020-1,30821.917117323228,0.7578615199675316,31038619.4410957,7.229324520308934,0.4586737474774847,1.9030963615352996,912.2025182302334,1339.2535529125448,19.758401912385263,14.804598037920604,73.43529470558501,1.758051965534039,0.8235774709999951,569.5765813683881,0.7703609264723159,237872206.1399541,11020143.05435752,17.94401617163399,191446092.141808,0.7830698085787368,326.322,3481705.6007766603,7693097.069989687,266.4676439615855,11653487.832717812,1.2222336051272034,3.042536396599222,0.6928135217641951,0.4780868565346471,4984.273772200346,1.7837222660281933,208.3874242911348,201011393.1666667,441.8708004904564,0.2369589962530149
2020-2,31109.89313242982,0.757815016330922,30790257.15971474,7.218121766119848,0.4617135287437801,1.5939370949019749,912.7851366161912,1342.9743590762143,19.01682630097607,13.882822768160716,72.60190383731891,1.731318744164705,0.8236045730530254,574.2113833530848,0.7702045698546819,237497490.0482776,11019337.947067888,17.941148864041086,191387947.12188435,0.783040034401303,308.878,3516656.80317364,7688496.775112735,267.3818721659221,10332467.050545955,1.2657379352792728,3.111848472366085,0.6994082193998664,0.4968243101177078,6490.848993717848,1.7763512522940854,208.9087339298053,201096856.4513889,443.1015275605694,0.2752092676158605
2020-3,31406.00176375037,0.7577685126943123,30541894.87833378,7.206919011930763,0.4656801029267661,1.5845896271850666,913.3066900854956,1296.3834382903271,18.316202381230145,13.235269232411472,72.5286364633489,1.7541837508820046,0.8236316751060556,577.0701229388554,0.770048213237048,237122773.95660108,11018532.839778252,17.938281556448178,191329802.10196072,0.7830102602238691,321.35,3552321.88079006,7683896.480235783,272.3662874258806,9254946.432504756,1.3297197270360337,3.1768769737930613,0.7169917132426514,0.5276436406795595,6329.11280018142,1.7700682300548114,209.43004356847584,201182319.7361112,444.23796159256256,0.2303369759222386
2020-4,31716.82530065632,0.7577220090577028,30293532.596952826,7.195716257741678,0.4701078737336126,1.6248747262317629,913.712308172558,1227.0874297184089,17.37875755805992,12.262057038269065,71.90941140130289,1.7692584201239268,0.8236587771590859,581.8295937605901,0.769891856619414,236748057.86492452,11017727.732488615,17.935414248855274,191271657.0820371,0.7829804860464353,293.106,3574318.33679274,7679296.185358832,285.607431626446,7921092.630288142,1.3210770153367604,3.1457450892318293,0.7381890794574598,0.5514832563935487,5438.685662277439,1.7717423485518018,209.95135320714635,201267783.0208333,445.3680272494975,0.1913765650219802
2020-5,32037.075863931062,0.7576755054210932,30045170.315571867,7.184513503552592,0.4757091891504266,1.3928293360318158,914.1838539451688,1175.1774034738237,16.641677988240783,11.629169122438515,71.85884678691745,1.734624383170818,0.8236858792121161,587.8712927572745,0.76973550000178,236373341.77324805,11016922.625198985,17.932546941262366,191213512.06211343,0.7829507118690014,335.482,3603157.44351656,7674695.890481881,297.7543699336868,8346176.75029858,1.3505721385223486,3.0465244126049784,0.7878267480042566,0.571727246976676,4325.890384068123,1.7713994319371078,210.3279455198243,201353246.3055556,446.60828006295975,0.2576891474031371
2020-6,32361.31751734254,0.7576290017844836,29796808.034190908,7.173310749363507,0.4804513297344677,1.5265996561932214,914.34882943661,1158.0211069014283,16.73779831376401,11.750890878844604,72.1724311966301,1.7930814483437345,0.8237129812651464,589.0280460877382,0.769579143384146,235998625.6815715,11016117.517909348,17.929679633669462,191155367.04218984,0.7829209376915677,346.429,3642513.55606186,7670095.595604929,306.58744495488475,9159521.074665343,1.3583103027460413,2.9004539003673617,0.8361031042589587,0.5981822358469298,1859.7867737551896,1.7727879108405782,210.70453783250227,201438709.5902778,447.9076349514816,0.3096136283249024
2020-7,32731.71925948252,0.7575824981478739,29548445.75280995,7.162107995174422,0.4854952889843221,1.5262518825594658,914.1045546050484,1201.16343218256,16.92543797847315,11.676170393067812,71.4086813836249,1.8487857917087231,0.8237400833181767,595.1018647877785,0.769422786766512,235623909.589895,11015312.410619712,17.926812326076558,191097222.0222662,0.7828911635141338,403.897,3695712.399915684,7665495.300727977,314.01086690693404,10476405.287576783,1.334950106776097,2.759395662594468,0.856374097154075,0.5846634058109625,-1737.9750802210497,1.776429863318404,211.08113014518025,201524172.875,449.2521909261079,0.2359248260994371
2020-8,33110.00764001874,0.7575359945112643,29300083.47142899,7.150905240985337,0.4912462164880647,1.8586578307311832,913.7686940083588,1248.2276620209946,17.36288809997611,12.121132215130716,71.77245478355724,1.8852665324522755,0.823767185371207,597.9940159683596,0.7692664301488781,235249193.49821848,11014507.30333008,17.92394501848365,191039077.0023426,0.7828613893367,385.013,3755875.591195509,7660895.005851026,318.82419224831403,10910293.634150429,1.2921362058754833,2.619969912592366,0.8443634754934383,0.5757778987470635,-2734.252564575232,1.7880861649796354,211.41360692767284,201609636.15972224,450.62555348872553,0.2096916645609896
2020-9,33487.87214165657,0.7574894908746547,29051721.19004803,7.139702486796252,0.4964610412444425,2.0705433026644107,912.9302859835918,1261.3272431886055,18.25343731716718,13.089650258436096,72.3169487062723,1.9918578840393348,0.8237942874242372,599.3802304644347,0.769110073531244,234874477.40654197,11013702.196040444,17.921077710890746,190980931.98241895,0.7828316151592662,385.153,3821578.198222239,7656294.710974074,323.0581151004774,11210151.605931442,1.2020547228889855,2.4798731150373667,0.8412736310867062,0.5706773693369174,-5200.964446734573,1.8026901607290144,211.7460837101655,201695099.44444445,452.0646572758416,0.1835028569646125
2020-10,33863.962376722026,0.757442987238045,28803358.908667076,7.128499732607167,0.5007985299588018,2.131120550357243,912.2773207386392,1246.191967034458,18.844917812277004,13.991261579218712,73.27365741900111,2.0052996405979995,0.8238213894772675,601.1415687423403,0.7689537169136101,234499761.31486544,11012897.08875081,17.918210403297838,190922786.96249536,0.7828018409818324,437.527,3886905.1578835496,7651694.416097123,327.5285110146561,11966994.503166374,1.1328306028435855,2.3619686055259463,0.8293563546603034,0.5750107618212407,-7513.441905598956,1.8088117232622245,212.0785604926581,201780562.7291667,453.5740587707796,0.2032685272834106
2020-11,34239.43014816505,0.7573964836014355,28554996.62728612,7.117296978418081,0.5051227924506808,2.133231775744055,911.7636526462468,1284.660533659034,19.42732128425557,14.682983699809096,73.6655734642635,1.9836790328795264,0.8238484915302977,601.5761398050664,0.7687973602959761,234125045.2231889,11012091.981461177,17.915343095704934,190864641.94257173,0.7827720668043986,380.827,3941177.271221158,7647094.121220171,328.7989472484239,12548259.897019563,1.0625260384907056,2.268368344112663,0.8098503092393781,0.5711502607259824,-7678.204281396761,1.8051553259418207,212.30677050029644,201866026.0138889,455.12443147942497,0.194574822117592
2020-12,34607.02715652919,0.7573499799648259,28306634.34590516,7.106094224228996,0.5099976628260404,1.9685013817321024,911.3637472238048,1258.3869551033308,20.079352445757856,15.519077530697611,74.28398846012476,1.9380944643281712,0.823875593583328,603.3534925649989,0.7686410036783422,233750329.1315124,11011286.87417154,17.912475788112026,190806496.9226481,0.7827422926269647,311.548,3982916.285820941,7642493.82634322,319.45061692415373,12643560.231817188,1.0208969313437328,2.228067389927722,0.7932326755691429,0.5707390629664149,-8108.751196234888,1.809653920688568,212.5349805079348,201951489.2986112,456.68053889140526,0.3625137332300935
2021-1,34964.873589486124,0.7573034763282163,28058272.0645242,7.094891470039911,0.5116922103713898,1.7918494536010603,911.6648606063034,1242.694670840522,19.89785427416379,15.42933461413896,74.68964851712671,1.8655560648917069,0.8239026956363582,606.2780104322243,0.7684846470607082,233375613.03983587,11010481.766881904,17.909608480519122,190748351.90272447,0.7827125184495309,318.454,4019357.71140842,7637893.531466268,309.15819239982545,12021896.93247535,1.0107339316161985,2.205287146808077,0.802404657006611,0.5584741789594017,-11364.899736533753,1.814490796790717,212.76319051557303,202036952.5833333,459.1562416919888,0.2035747868177829
2021-2,35309.1946117675,0.7573512299367633,27719130.023000084,7.096720171205964,0.5134428338387678,1.8795006886201275,912.0196570082892,1229.609295455526,19.283786441530108,14.749570784327958,74.30381677482572,1.7889010686694562,0.8241974130275427,609.3089829396986,0.7683974095384408,232921861.64602965,11010132.016500743,17.90596801302187,190675281.77268875,0.7828164011650577,369.143,4056867.999445872,,302.37819969809163,11397771.725950507,0.95449451374365,2.20267090734716,0.8077728270418228,0.5747067561241442,-10055.969117056047,1.8165366850094025,213.27426773577787,202122415.86805555,461.15487675125553,0.3602342230579834
2021-3,35649.61272686019,0.7573989835453104,27379987.981475968,7.098548872372019,0.5152491136147982,1.820054507686216,912.7770836518464,1108.6561022116225,18.27765541153753,14.4980438129966,72.32292419890727,1.7142445794512369,0.8244921304187273,611.6584639927802,0.7683101720161735,232468110.25222343,11009782.266119586,17.902327545524617,190602211.64265305,0.7829202838805844,429.394,4097777.742170858,,297.8512733944605,10895248.666923173,0.892109626483549,2.217591610831048,0.7911064588115583,0.5759550380737111,-10681.371097239642,1.816216843150236,213.78534495598268,202207879.1527778,463.1704005793658,0.7627688179739474
2021-4,35991.26247410426,0.7574467371538576,27040845.93995185,7.100377573538073,0.5159461698160497,1.631954387357665,913.792613499258,1086.560623490356,16.93432781050018,13.968163036120725,69.4101300724968,1.6808149601721314,0.8247868478099118,612.1429333261707,0.7682229344939061,232014358.8584172,11009432.515738426,17.898687078027365,190529141.51261732,0.7830241665961112,417.032,4134650.348323346,,295.0457400155327,10340866.987280738,0.825168296080587,2.2460525036356414,0.7858485486520173,0.5735564747536357,-11291.78832348528,1.8089639607511407,214.2964221761875,202293342.4375,465.22258623924137,0.2796328792033463
2021-5,36320.81126653526,0.7574944907624046,26701703.89842773,7.102206274704127,0.5161483226812468,1.7562940854448397,914.4021363139708,1042.3212035986337,16.268575054042348,13.863739715451452,65.94638934231156,1.6606119298512088,0.8250815652010963,613.1778672944262,0.7681356969716387,231560607.464611,11009082.765357263,17.895046610530112,190456071.3825816,0.7831280493116379,427.578,4178837.018098841,,293.1598961460527,9875440.368434783,0.7281692353422864,2.276728822893338,0.788988536495998,0.5761928928113532,-11137.018153234196,1.80696151144469,214.5743476893728,202378805.72222224,467.3955564935755,0.5229087722340279
2021-6,36643.63739549703,0.7575422443709516,26362561.856903616,7.1040349758701815,0.518883582277271,1.5032439677665643,914.6647620058732,1033.8141552344257,16.149569561410967,14.14396783534244,62.376013589838166,1.6886437169836763,0.8253762825922808,612.9392262417576,0.7680484594493714,231106856.0708048,11008733.014976108,17.89140614303286,190383001.2525459,0.7832319320271647,388.003,4228865.473284437,,290.6511602940628,9712774.735535104,0.6217675784349498,2.2845562653057963,0.7607078967771884,0.5752151758047193,-11593.707790184802,1.810436957824208,214.85227320255805,202464269.00694445,469.6567435412598,0.3183901021521078
2021-7,36930.8044211732,0.7575899979794988,26023419.8153795,7.105863677036235,0.5212826360939974,1.503578024373787,914.546250755812,1038.3782507211995,16.135222465213793,14.110838655273517,60.81893328637808,1.7480418693208033,0.8256709999834654,614.1030163628491,0.7679612219271039,230653104.67699856,11008383.264594946,17.887765675535604,190309931.1225102,0.7833358147426914,448.292,4293125.698276656,,290.1607440001526,10214150.894325975,0.6016134682921431,2.2942570176398265,0.7307097337489749,0.5803881044104545,-12660.940095131144,1.820325672430364,215.1301987157433,202549732.2916667,471.9469990765845,0.19734684282623
2021-8,37229.2232441212,0.7576377515880459,25684277.773855384,7.107692378202289,0.5245433381254102,1.5034858428670863,913.7147317419908,1050.590229399639,16.84080743241481,14.13122088658106,59.59161945978968,1.8329863067114367,0.82596571737465,613.7793667020012,0.7678739844048366,230199353.2831924,11008033.514213786,17.884125208038352,190236860.9924745,0.7834396974582183,422.14,4364031.634312218,,292.97645422998033,10910967.420836216,0.5622758730296696,2.2917626565891243,0.7303668725981315,0.5761249700693254,-12926.932236923987,1.833834327621637,215.46208658106983,202635195.5763889,474.343545372001,0.486265533458544
2021-9,37522.48545152358,0.757685505196593,25345135.73233127,7.109521079368344,0.5269761482822151,1.5155305006954076,912.7093786310934,1104.8925693821775,17.511495007205344,14.169432482456717,58.68379519085799,1.913630802944926,0.8262604347658344,613.0742202622596,0.7677867468825692,229745601.88938612,11007683.763832629,17.8804847405411,190163790.8624388,0.783543580173745,424.552,4441236.866517775,,296.7051324492667,11765147.222576438,0.5648741379057796,2.29120393484579,0.7396834288490177,0.5732583602039819,-13554.880376356945,1.8668333099941672,215.79397444639628,202720658.8611111,475.5519924091198,0.55442794237256
2021-10,37671.89549269064,0.75773325880514,25005993.69080715,7.111349780534398,0.5300892849617569,1.645552927189362,911.984235537615,1129.7939971606572,18.182229620301417,13.915927432044471,59.01347827671797,1.8700447286915665,0.8265551521570189,612.7017082357974,0.7676995093603018,229291850.49557996,11007334.013451466,17.876844273043847,190090720.73240304,0.7836474628892718,359.471,4518993.900165999,,300.20374036867594,12805185.30254653,0.5760888293945896,2.294593318286983,0.7482567159379947,0.5630978101265887,-13970.949207112788,1.9052579733036263,216.1258623117228,202806122.1458333,476.9121549435523,0.2705780941921926
2021-11,37820.83676093902,0.7577810124136871,24666851.649283037,7.113178481700452,0.5333705572577372,2.065835056163016,911.3881518955158,1245.301749776335,19.29642792136836,13.630940114440325,59.61269898962366,1.8228862607192968,0.8268498695482035,612.8381977111077,0.7676122718380345,228838099.1017737,11006984.263070306,17.873203805546595,190017650.6023673,0.7837513456047985,415.422,4583916.553336754,,304.05144350613324,13676979.600094592,0.5405079259370922,2.3291594506265545,0.7479432847949268,0.549487688796078,-13709.720991139484,1.959848447225784,216.5064876722535,202891585.43055555,478.3796799357941,0.4295182228665009
2021-12,37969.1975600258,0.7578287660222343,24327709.60775892,7.115007182866506,0.5356783621508461,2.351562814925179,911.2342779696752,1222.7380429052405,19.9043289026372,13.302328575563076,60.47285320817137,1.7195968788289704,0.8271445869393881,612.7587339823926,0.7675250343157671,228384347.7079675,11006634.512689147,17.869563338049343,189944580.47233164,0.7838552283203253,364.932,4638218.29070055,,306.79473180931205,13931975.262508225,0.5511883082810292,2.376750553782707,0.7523200574716291,0.5415832014189058,-14102.464839114058,2.021463941896849,216.88711303278427,202977048.7152778,479.9672071384284,0.6072562441771436
2022-1,38116.05343139404,0.7578765196307813,23988567.5662348,7.11683588403256,0.5377877739775104,2.3655728080862133,911.464945233098,1178.696799103736,19.92807635876904,12.921313731721126,61.58557578207329,1.571594208665964,0.8274393043305726,612.6396683356215,0.7674377967934998,227930596.31416127,11006284.762307988,17.86592287055209,189871510.3422959,0.783959111035852,349.837,,,,,,,,,,,,,,
2022-2,38264.9013801546,0.7579816447794994,23988567.5662348,,0.5411278254197258,2.523768068039408,911.8497278777674,1148.573283546196,19.28789970235965,12.779226060246362,61.953018282838336,1.550790217325901,,615.2619470585602,,,,,,,368.731,,,,,,,,,,,,,,
2022-3,38411.45067382621,0.7580867699282174,23988567.5662348,,0.5446731819519514,2.200442480991447,912.3909932675222,1032.6601890283991,18.205845217557957,12.65755262393294,62.28734961044044,1.4974975852765045,,616.786256198679,,,,,,,400.287,,,,,,,,,,,,,,
2022-4,38556.699473442924,0.7581918950769354,23988567.5662348,,0.5469054928906526,2.0471871951913903,913.0130931487814,1018.43856801073,17.312494245649553,12.565441773700062,62.54656338219315,1.467151603248272,,618.2116316368155,,,,,,,365.578,,,,,,,,,,,,,,
2022-5,38690.59370871681,0.7582970202256535,23988567.5662348,,0.5485962151421429,1.961999306688521,913.5746680430342,1006.5051628806074,16.43986532370366,12.324011524704732,63.92395869219492,1.534419531096948,,618.534402559098,,,,,,,404.482,,,,,,,,,,,,,,
2022-6,38820.32324755438,0.7584021453743716,23988567.5662348,,0.5483214809851706,1.6502258891683483,913.9172788628548,982.0719519698011,15.871452450357516,12.038038416452752,67.10244621099189,1.6249444049024382,,617.4281610223535,,,,,,,366.06,,,,,,,,,,,,,,
2022-7,38948.5188623689,0.7585072705230895,23988567.5662348,,0.5493278687263665,1.5743622767487044,913.8033720175388,1023.9695137115226,16.005829392472762,12.19993001200474,70.5107472614547,1.7438384974142842,,619.6761368875857,,,,,,,427.076,,,,,,,,,,,,,,
2022-8,39023.88013777035,0.7586123956718076,23988567.5662348,,0.5497816772942427,1.499040684184293,913.5748977110272,1069.4166202735762,15.888479741148476,12.181136665095885,73.84392432357143,1.8844244643739965,,616.0738406457716,,,,,,,412.177,,,,,,,,,,,,,,
2022-9,39092.01399278447,0.7587175208205257,23988567.5662348,,0.5468644322264005,1.6125727400413896,912.7551244531522,1115.3505700628218,16.6588751187558,12.964719826472807,76.68204921407528,1.965569562369028,,614.4230786930283,,,,,,,337.056,,,,,,,,,,,,,,
2022-10,39156.11026622647,0.7588226459692438,23988567.5662348,,0.5445410182711545,1.6918335320755151,912.3316495529864,1166.845736303955,17.233304379577778,13.471052902925322,77.17924587989802,1.9837316453045932,,613.7721500604957,,,,,,,340.018,,,,,,,,,,,,,,
2022-11,39213.15021353307,0.7589277711179618,23988567.5662348,,0.5406288454474433,1.7541026528212864,912.137667228738,1202.43990586101,17.395648424957344,13.588936986425685,77.54019262902867,2.01107757168551,,614.7611397289054,,,,,,,383.477,,,,,,,,,,,,,,
2022-12,39259.65198644192,0.7590328962666798,23988567.5662348,,0.5376742413852115,1.8900003655629052,911.7170646097944,1190.1145201482418,17.88018950770445,14.179631730031224,78.25729397376125,1.99950329699032,,614.4531453150153,,,,,,,383.477,,,,,,,,,,,,,,
2023-1,39295.08340511933,0.7591380214153979,23988567.5662348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2,39322.457568267855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-3,39335.76435938941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-4,39331.66689245336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-5,39310.84038592931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-6,39274.836082548005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-7,39220.89811105166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-8,39146.23779570282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-9,39010.575489594194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
