,Minas Gerais - IDH,Minas Gerais - Consumo de Cimento (t),Minas Gerais - IDH Educacao,Minas Gerais - value,Minas Gerais - IDH Renda,Minas Gerais - Produção de Cimento (t),Minas Gerais - Desemprego,Minas Gerais - PIB - Estadual,Minas Gerais - PIB - Construção Civil,Minas Gerais - PIB - Per Capita,Minas Gerais - PIB - Preços de Mercado,Contratação  Home equity (Bi R$),Contratação  Livre (Bi R$),Contratação  FGTS (Bi R$),Contratação  SFH (Bi R$),Contratação Jurídico Livre (Bi R$),Contratação Jurídico SFH (Bi R$),Direcionamento Aquisição (R$),Direcionamento Construção (R$),Direcionamento Aplicação (R$),Ativos Problemáticos - Home equity (R$),Ativos Problemáticos - SFH (R$),Ativos Problemáticos - FGTS (R$),Carteira de Crédito – Home equity (R$),Carteira de Crédito – Livre (R$),Carteira de Crédito - FGTS (R$),Carteira de Crédito - SFH  (R$),Carteira de Crédito P.Jurídica - Comercial (R$),Carteira de Crédito P.Jurídica -  Livre (R$),Carteira de Crédito  P.Jurídica - FGTS (R$),Inadimplência - SFH (%),Inadimplência - FGTS (%),Inadimplência - Livre (%),Inadimplência - Comercial (%),Inadimplência - Home equity (%),Poupança e Empréstimo - SBPE (R$), Títulos - LH (R$), Títulos – LIG (R$), Títulos – CRI (R$), Títulos – LCI (R$), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Minas Gerais - IDH Longevidade
2004-12,0.7603576327656917,260.237,0.7062642053944741,0.3319912816433269,0.7542964473861475,743.514480405133,8.149250935882495,301845603.2191391,17680431.43291491,14.22388106049922,278889059.07842743,213571085.59391147,1701021450.7709785,1005825611.745729,3510942343.3212404,474523693.5042389,634113043.1302568,132076181791.6684,10363879065.713942,125729324078.53416,405047237.253616,4015493445.675773,4760292258.808231,9225924824.423391,75497494235.70407,66019811505.25372,72875687946.99715,630805726.1203368,19976210194.654728,20666314539.31129,1.5251311235877552,2.4745916221814737,1.5052841668641277,0.3225075597355776,3.8204322135910633,176910558981.22812,1229146564.0313084,6655502736.464739,19432287133.817417,80738749401.81026,0.4969515420076215,-6921.044658255659,4.995239879121229,1.1747086678519794,0.5059456433043616,181293822.79427427,7457466.109898502,0.6553570801963157,0.8357753712744665
2005-1,0.7605183018530457,268.591,0.7065808890179901,0.3317641744535302,0.7540833181907846,745.9272355071738,8.14731301423134,302172610.0397263,17698961.579328246,14.228357413795148,278992764.00268024,214580558.3378999,1714644510.1885962,1011437519.1645862,3544232446.908167,478868813.3692008,638097244.4065927,132298804127.46088,10364583187.447033,126746818043.35344,401578869.9971154,4039526993.318573,4775220645.993148,9230363436.108974,75365152300.50897,65989752898.013245,73127389855.41815,643267551.1295662,20001641471.3547,20706512704.96701,1.5223209543882068,2.475685080740506,1.496946650130262,0.3245477073289933,3.8045598846811366,178957504799.36407,1230687390.014433,6526791738.286695,19459421517.374683,80534901173.81265,0.483143045759377,-7202.757774714469,4.860078219431911,1.4639532115258698,0.4921828904516431,181467372.5115742,7462915.670155211,0.6473973428202994,0.8361654070628484
2005-2,0.7606689773684304,246.372,0.7068928621110515,0.3319382178924161,0.7538814194116429,750.2480941909937,8.14006459293782,302481092.913293,17717216.656849656,14.233077391390532,279095133.30425435,215620244.945514,1728681946.7511218,1017244017.3204576,3578531590.111986,483340941.5032452,642195312.3900481,132536063113.40938,10365828563.123,127804145505.16652,397996883.7659994,4064187458.6580215,4790796576.603717,9234923504.45766,75228587920.42256,65962362596.68622,73392102578.79509,656128565.7339053,20028107732.00705,20748171750.355465,1.5194239108403818,2.476819935328622,1.4883599236935714,0.3266776120971464,3.788190754438159,181078963951.82755,1232275683.080955,6393562385.201281,19488676710.49533,80324241405.85762,0.4753697952172824,-7128.700399706268,4.725791184629883,1.4873522528925844,0.479032861785929,181632962.2895496,7468228.679464037,0.6298003725137261,0.836503915167876
2005-3,0.7608196528838151,292.439,0.7072048352041129,0.3321110305454345,0.7536795206325013,757.692844810276,8.1328161716443,302789575.7868597,17735471.734371066,14.237797368985916,279197502.6058284,216688925.40946284,1743116003.0991683,1023247499.256118,3613798370.696241,487933988.0717287,646401430.7522672,132788349448.511,10367659338.398727,128900749762.35287,394308947.3580314,4089468156.725104,4807017489.724614,9239610419.779396,75087955030.4866,65937990586.325554,73669963013.46681,669374303.2761494,20055598487.532536,20791259934.71304,1.5164435321791097,2.4779931142508165,1.4795349868154968,0.3288970721525177,3.771350918736746,183273329495.41968,1233909496.479113,6255929846.2315,19520128844.21775,80107415112.61414,0.4664937288356185,-7221.778170229833,4.596932598972333,1.394672339987124,0.4648610952618953,181798552.067525,7473541.688772862,0.6197803250738215,0.8368424232729038
2005-4,0.7609703283991999,310.034,0.7075168082971743,0.3322305818950101,0.7534776218533596,763.3416054573141,8.12556775035078,303098058.66042644,17753726.811892472,14.242517346581302,279299871.9074025,217785379.72245592,1757928921.8733487,1029450358.0143422,3649991386.424474,492641863.2400077,650709783.1648945,133056053831.7628,10370119658.9311,130036074113.29204,390522729.5709744,4115362402.5508,4823880824.440517,9244429572.38413,74943407565.74286,65916986851.98416,73961108055.77214,682990297.0990934,20084103248.85191,20835745517.276096,1.5133833576392204,2.479201545812089,1.4704828387574786,0.3312058856075882,3.754066473451515,185538994486.94147,1235586883.457146,6114009290.400359,19553854049.58033,79885067308.75117,0.4550001182228941,-7427.695727374902,4.479302822781261,1.513866283918324,0.4371435666899209,181964141.8455004,7478854.698081687,0.6089935578495764,0.8371809313779315
2005-5,0.7611210039145846,322.741,0.7078287813902359,0.3328938390278727,0.7532757230742181,769.810017196274,8.118319329057261,303406541.5339932,17771981.889413882,14.247237324176686,279402241.2089766,218908387.8772024,1773102945.7142768,1035854986.637905,3687069235.0602303,497458477.1734387,655114553.2995741,133339566962.1619,10373253670.377008,131209561856.3636,386645899.2025916,4141863511.166096,4841384019.836103,9249386352.581814,74795099461.23308,65899701378.714966,74265674602.04994,696962080.5455322,20113611526.88592,20881596757.28102,1.510246926455544,2.4804421583174383,1.461214478780958,0.3336038505748389,3.736363514457081,187874351983.1941,1237305897.263292,5967915886.730863,19589928457.621456,79657843008.93771,0.4387655535867955,-7307.848389698152,4.361373483938184,1.5686237807140602,0.4197283588146051,182129731.6234758,7484167.707390512,0.6112913639662371,0.8375194394829591
2005-6,0.7612716794299693,360.513,0.7081407544832973,0.3336711514194942,0.7530738242950764,774.111452820125,8.111070907763741,303715024.4075599,17790236.966935292,14.25195730177207,279504610.5105507,220056729.86641145,1788620317.2625654,1042463778.1695812,3724990514.367052,502377740.0373784,659609924.827951,133639279538.7054,10377105518.393332,132420656289.94704,382686125.0506464,4168964797.6019726,4859524514.99605,9254486150.682394,74643184651.99905,65886484151.570885,74583799548.63902,711275186.9582608,20144112832.555325,20928781913.964184,1.5070377778629105,2.4817118800718614,1.4517409061473754,0.3360907651667509,3.718268137628062,190277795040.9785,1239064591.14579,5817764804.246016,19628428199.37952,79426387227.84271,0.4302028729547594,-7431.800235590503,4.256101726196984,1.400078135123935,0.4199780553732319,182295321.4014512,7489480.716699338,0.5804670357747842,0.8378579475879869
2005-7,0.761422354945354,359.804,0.7084527275763587,0.3347794261282204,0.7528719255159348,782.0928449533063,8.103822486470222,304023507.2811266,17808492.044456698,14.256677279367452,279606979.8121248,221229185.68279243,1804463279.1588275,1049279125.6521456,3763713822.1084814,507393561.9971832,664190081.4216691,133955582260.39044,10381719348.636965,133668800712.42198,378651075.9129019,4196659576.889413,4878299749.0050335,9259734356.995815,74487817073.08252,65877685155.60484,74915619791.87823,725915149.6800741,20175596676.780872,20977269246.56197,1.503759451096149,2.4830076393803573,1.4420731201181716,0.3386664274958052,3.699806438839073,192747716717.0959,1240861018.3528783,5663671211.968825,19669429405.89291,79191344980.13516,0.4313751989691616,-7447.830376487559,4.16168717243741,1.5002475733361442,0.426655987569031,182460911.1794265,7494793.726008162,0.5645649922940777,0.8381964556930146
2005-8,0.7615730304607389,406.893,0.7087647006694201,0.3352478847038303,0.7526700267367932,787.1363530549725,8.096574065176702,304331990.1546933,17826747.121978108,14.261397256962836,279709349.1136989,222424535.3190546,1820614074.0436769,1056303422.128373,3803197756.048064,512499853.2182096,668849206.7523731,134288865826.21408,10387139306.764782,134953438422.16792,374548420.5871213,4224941164.059399,4897707160.947731,9265136361.832035,74329150659.52527,65873654375.86975,75261272228.10643,740867502.0537672,20208052570.483315,21027027014.310738,1.50041548539009,2.484326364547923,1.432222119954787,0.3413306356744827,3.6810045139647314,195282510068.3473,1242693232.132796,5505750278.922295,19713008208.200016,78953361280.48402,0.4316478866297594,-7426.454566904413,4.079825078928361,1.366263537502306,0.4533210772878235,182626500.957402,7500106.735316987,0.5609756759595197,0.8385349637980423
2005-9,0.7617237059761236,397.527,0.7090766737624815,0.3363273063618798,0.7524681279576515,792.5835048168765,8.089325643883182,304640473.02826,17845002.199499518,14.26611723455822,279811718.4152729,223641558.7679072,1837054944.557726,1063539060.6410382,3843400913.949342,517690523.8658142,673581484.4917073,134639520935.17342,10393409538.433678,136274012717.5644,370385827.8710679,4253802874.1429152,4917744189.90882,9270697555.500994,74167339346.36905,65874741797.41854,75620893753.66245,756117777.4221349,20241470024.5834,21078023476.44688,1.497009419979563,2.485664983879558,1.4221989049186627,0.3440831878152645,3.661888458879652,197880568151.5338,1244559285.733781,5344117174.12943,19759240737.339226,78713081143.55826,0.4277093852365702,-7512.020875107958,4.012628248908924,1.489061200727286,0.4844114534007803,182792090.7353773,7505419.744625812,0.5646643450021134,0.83887347190307
2005-10,0.7618743814915083,406.354,0.709388646855543,0.3396739001486373,0.7522662291785099,798.9333479876508,8.082077222589662,304948955.90182674,17863257.277020928,14.270837212153603,279914087.71684706,224879036.02205947,1853768133.3415885,1070988434.232916,3884281893.5758576,522959484.1053535,678381098.3113163,135007938286.26558,10400574189.300535,137629966896.99097,366170966.5625049,4283238022.1709433,4938408274.972978,9276423328.312643,74002537068.65562,65881297405.30413,75994621264.8851,771651509.1279724,20275838550.00189,21130226892.20676,1.4935447940993982,2.48702042568026,1.4120144742712393,0.3469238820306315,3.6424843694584528,200540284023.45648,1246457232.404073,5178887066.613236,19808203124.348927,78471149584.02687,0.4225131084131527,-7687.979669089395,3.9602332396446167,1.2109586000669308,0.4945726100320757,182957680.51335275,7510732.753934638,0.5644640550493971,0.8392119800080977
2005-11,0.762025057006893,375.773,0.7097006199486044,0.3426838654466744,0.7520643303993683,803.5567948005657,8.074828801296142,305257438.7753934,17881512.354542337,14.27555718974899,280016457.0184212,226135747.0742207,1870735883.035877,1078653935.9467812,3925799292.691155,528300644.10218406,683242231.8828443,135394508578.48764,10408677405.02224,139020744258.82718,361911505.4591954,4313239923.174466,4959696855.224881,9282319070.57693,73834897761.42676,65893671184.57942,76382591658.11325,787454230.5140743,20311147657.659527,21183605520.826763,1.4900251469844252,2.488389618255027,1.4016798272739572,0.3498525164330648,3.6228183415757496,203260050740.91644,1248385125.3919098,5010175125.396719,19859971500.26751,78228211616.5588,0.410747290823505,-7676.736667287167,3.9221772649399615,1.6422607052183609,0.4959029929217597,183123270.29132813,7516045.763243463,0.5622657106505984,0.8395504881131254
2005-12,0.7621757325222778,357.53,0.7100125930416659,0.3443275710623539,0.7518624316202267,807.4226052510619,8.067580380002623,305565921.6489602,17899767.432063743,14.280277167344376,280118826.3199952,227410471.9171001,1887940436.2812047,1086537958.8254087,3967911709.058777,533707914.0216624,688159068.8779359,135799622510.83672,10417763331.255676,140445788101.45258,357615113.3589028,4343801892.184466,4981607369.749208,9288390172.603802,73664575359.72423,65912213120.29736,76784941829.68573,803511474.9232361,20347386858.47707,21238127621.54326,1.486454017869474,2.489769489908857,1.3912059631882574,0.3528688891350452,3.6029164711061576,206038261360.71472,1250341017.94553,4838096519.502884,19914621996.13336,77984912255.82304,0.4101195327303973,-7542.184036343686,3.892160292125506,1.377980104178371,0.5121818479826961,183288860.0693036,7521358.772552288,0.5630711908624105,0.8398889962181532
2006-1,0.7623264080376625,425.4,0.7103245661347273,0.345598811960872,0.751660532841085,811.1297542368291,8.060331958709103,305874404.52252686,17918022.509585153,14.28499714493976,280221195.62156934,228701990.54340696,1905364035.7181869,1094642895.911573,4010577740.442268,539175204.0291449,693125792.9682353,136223670782.3099,10427876113.657732,141904541723.2467,353289459.05939025,4374917244.231927,5004137257.630633,9294642024.70321,73491723798.5898,65937273197.51084,77201808675.94139,819808775.6982522,20384545663.375263,21293761453.59262,1.4828349459893744,2.491156968946748,1.3806038812755803,0.355972798249054,3.5828048539242947,208873308939.65244,1252322963.3131723,4662766417.954736,19972230742.984867,77741896516.48856,0.4093210137705744,-7965.495545452277,3.8684439286332686,1.0704709367180183,0.5246513831169914,183454449.8472789,7526671.781861113,0.5580933471517024,0.8402275043231808
2006-2,0.7624675238204482,375.813,0.7106314143388434,0.3464873683423256,0.7514689060567061,814.8869316354331,8.057836787661978,306141880.6337145,17937050.857975777,14.288432122442916,280292402.0579944,230009082.9458505,1922988923.987434,1102971140.2480493,4053755984.60517,544696424.2899883,698136587.8253871,136667044091.90433,10439059897.885294,143396448422.5891,348942211.35842097,4406579294.347831,5027283957.953836,9301080017.185104,73316497013.06522,65969201401.2728,77633329093.21906,836331666.1819179,20422613583.274868,21350475276.211235,1.4791714705789565,2.4925489836736987,1.3698845807973672,0.359164041887572,3.5625095859047766,211763586534.53064,1254329014.7430754,4484299989.775279,20032873871.860424,77499809413.22433,0.4028183365263698,-7956.205189035386,3.846872965752776,1.272740378704435,0.5117940136540285,183612058.601541,7531879.804076586,0.5540061208774786,0.8405154424638271
2006-3,0.7626086396032341,441.698,0.7109382625429594,0.3474336961926454,0.7512772792723271,821.5293537929776,8.055341616614854,306409356.7449022,17956079.206366405,14.291867099946073,280363608.4944195,231330529.11714005,1940797343.7295604,1111525084.877612,4097405039.3110266,550265484.9695491,703185637.1210358,137130133138.61702,10451358829.595243,144920951497.8593,344581039.05375814,4438781357.563161,5051044909.8034935,9307709540.359428,73139048938.19225,66008347716.63616,78079639977.85756,853065679.7170279,20461580129.09664,21408237348.635464,1.4754671308730494,2.4939424623947075,1.359059061015058,0.3624424181630802,3.54205676292222,214707487202.1504,1256357225.483478,4302812403.98752,20096627513.798416,77259295960.69933,0.3998570076790366,-8153.367564422752,3.842818789820434,1.087038179944784,0.5216724461884032,183769667.35580307,7537087.826292059,0.558308779155122,0.8408033806044735
2006-4,0.7627497553860199,389.598,0.7112451107470755,0.348286687677495,0.7510856524879482,827.0786950840354,8.052846445567727,306676832.85608983,17975107.55475703,14.29530207744923,280434814.9308446,232665109.0499848,1958771537.58518,1120307122.8430364,4141483502.323381,555876296.2331836,708267124.5268257,137613328621.44516,10464817054.444475,146477494247.4369,340213610.943165,4471516748.908899,5075417552.264282,9314535984.536133,72959533509.01268,66055062128.653824,78540878226.19577,869996349.6463776,20501434811.761307,21467015930.10169,1.4717254661064836,2.4953343334147715,1.348138321190094,0.3658077251880596,3.5214724808512394,217703403999.3129,1258405648.7826183,4118418829.6144648,20163567799.83723,77021001173.58252,0.3979963710958243,-8423.448244351577,3.836249908110392,1.2439483036977474,0.5491307539299164,183927276.1100652,7542295.848507533,0.5671710316312383,0.8410913187451199
2006-5,0.7628908711688056,465.695,0.7115519589511916,0.3494673772179274,0.7508940257035693,835.8815402789926,8.050351274520603,306944308.9672775,17994135.903147656,14.298737054952388,280506021.3672697,234011602.73709407,1976893748.194904,1129319647.1870968,4185949971.405776,561522768.2462486,713375233.7144011,138117021239.3858,10479478718.089865,148065519969.70135,335847595.82440484,4504778783.416029,5100399324.420878,9321564740.025166,72778104660.56825,66109694622.37872,79017180734.5725,887109209.3127615,20542167142.189644,21526779279.84629,1.467950015514089,2.4967215250388897,1.3371333605839155,0.3692597610749913,3.5007828355664534,220749729982.8191,1260472337.8887358,3931234435.679116,20233770861.01526,76785570066.54288,0.4056653747218318,-8229.867308086905,3.840605092822108,0.9925459420462728,0.5836820001689738,184084884.86432725,7547503.870723005,0.5968232499556683,0.8413792568857662
2006-6,0.7630319869515914,418.447,0.7118588071553077,0.350928770639729,0.7507023989191903,843.5085052614027,8.047856103473478,307211785.0784652,18013164.25153828,14.302172032455545,280577227.8036948,235368790.17117703,1995146218.1993463,1138565050.9525683,4230763044.3217554,567198811.1741005,718504148.3554066,138641601691.43604,10495387966.188305,149684471963.0323,331490662.49524075,4538560776.115534,5125987665.35796,9328801197.136477,72594916327.90074,66172595182.86378,79508684399.3266,904389792.058975,20583766631.3024,21587495657.105644,1.464144318330695,2.49810096557206,1.326055178457964,0.3727983239363562,3.4800139229424776,223844858209.4701,1262555346.050068,3741374391.204482,20307312828.370888,76553647654.24939,0.4149031030845876,-8333.395980655183,3.8357922282673904,1.1619063477174951,0.6123741776559579,184242493.6185893,7552711.892938478,0.6052265435927703,0.8416671950264125
2006-7,0.7631731027343771,440.917,0.7121656553594238,0.352546810996498,0.7505107721348114,853.5468218129387,8.045360932426354,307479261.1896528,18032192.599928908,14.305607009958702,280648434.2401199,236735451.34494305,2013511190.2391207,1148045727.182226,4275881318.834863,572898335.1820959,723648052.1214867,139187460676.59302,10512588944.396675,151333793525.8092,327150479.753436,4572856042.038395,5152180014.160204,9336250746.180014,72410122446.05191,66244113795.161896,80015526116.7969,921823631.2278124,20626222790.02032,21649133321.11612,1.4603119137911318,2.499469583319281,1.314914774073679,0.3764232118846354,3.459191838853928,226987181736.06705,1264652726.5148544,3548953865.213566,20384269832.942505,76325878951.371,0.4267485653722618,-8363.641502791654,3.834296240076312,1.0107148892098956,0.6206261710016543,184400102.37285143,7557919.915153951,0.6134655051430675,0.8419551331670588
2006-8,0.763314218517163,479.363,0.7124725035635399,0.3543866808171712,0.7503191453504325,862.2143954179709,8.042865761379229,307746737.3008405,18051220.94831953,14.30904198746186,280719640.67654496,238110366.2511013,2031970906.954841,1157764068.9188435,4321263392.708641,578615250.4355912,728801128.6842856,139754988893.8538,10531125798.371868,153012927956.41165,322834716.3967539,4607657896.215595,5178973809.912289,9343918777.465725,72223876950.06354,66324600444.32601,80537842783.32225,939396260.1620696,20669525129.26416,21711660531.114086,1.4564563411302294,2.50082430658555,1.303723146692502,0.3801342230323098,3.4383426791754217,230175093619.4109,1266762532.531333,3354088026.729375,20464718005.768505,76102908972.57672,0.4258794259587617,-8483.803210688488,3.837301314139748,1.137471455329126,0.6093984595457096,184557711.1271135,7563127.937369425,0.6251193452031805,0.8422430713077051
2006-9,0.7634553342999487,437.792,0.7127793517676559,0.3567332665986119,0.7501275185660535,869.440752992679,8.040370590332104,308014213.41202813,18070249.29671016,14.312476964965017,280790847.11297005,239492314.88236105,2050507610.98712,1167722469.205197,4366867863.706633,584343467.099943,733957561.7154479,140344577042.2155,10551042673.770767,154721318553.21918,318551041.22295755,4642959653.678119,5206366491.698889,9351810681.303556,72036333774.97736,66414405115.40904,81075771295.24149,957093212.2045408,20713663159.95467,21775045546.33593,1.4525811395828172,2.502162063675865,1.2924912955758736,0.3839311554918605,3.4174925397815743,233406986916.30283,1268882817.3477428,3156892044.774912,20548733477.887268,75885382732.53549,0.427904503700878,-8564.573776025667,3.830845488644045,1.0587078803302106,0.6087555012956766,184715319.8813756,7568335.959584897,0.6374779078573267,0.8425310094483515
2006-10,0.7635964500827345,445.573,0.713086199971772,0.3593151824036895,0.7499358917816746,878.3510784090478,8.03787541928498,308281689.52321583,18089277.645100784,14.315911942468174,280862053.54939514,240880077.2314316,2069103544.9765687,1177923321.084061,4412653329.592382,590076895.3405079,739111534.8866179,140956615820.67523,10572383716.250256,156458408614.61136,314307123.0298102,4678754629.456947,5234355498.604683,9359931848.00346,71847646855.83516,66513877793.4639,81629448548.89345,974900020.6980214,20758626393.012608,21839256626.018024,1.4486898483837252,2.503479782895225,1.2812302199852343,0.3878138073757683,3.396667516547002,236681254683.54395,1271011634.212322,2957481088.373185,20636392380.33719,75673945245.91629,0.4308949403404751,-8753.077264130869,3.820865481468113,1.421378557730808,0.6272259685547825,184872928.63563767,7573543.98180037,0.6494765821002537,0.8428189475889978
2006-11,0.7637375658655203,401.511,0.7133930481758881,0.3626611610457457,0.7497442649972957,885.9537383281462,8.035380248237853,308549165.63440347,18108305.993491407,14.319346919971332,280933259.98582023,242272433.2910221,2087740951.563804,1188369017.5982096,4458578388.129433,595809445.3226423,744257231.86944,141591495928.23004,10595193071.467222,158223641438.96768,310110630.6150751,4715036138.583064,5262938269.714349,9368287667.875383,71657970127.67868,66623368463.5435,82199011440.61699,992802218.985306,20804404339.358715,21904262029.396748,1.4447860067677831,2.504774392548629,1.2699509191820249,0.3917819767965145,3.3758937053463214,239996289977.93524,1273147036.3733096,2755970326.5471954,20727770844.15665,75469241527.3881,0.4297781875807803,-8585.918047929645,3.797759546537678,1.4120349588618786,0.6138016533493752,185030537.38989973,7578752.004015843,0.6544472076430272,0.8431068857296442
2006-12,0.7638786816483061,354.139,0.7136998963800042,0.3660629805024774,0.7495526382129167,891.3740152755547,8.032885077190729,308816641.7455912,18127334.341882035,14.322781897474488,281004466.4222453,243668163.053842,2106402073.3894355,1199061951.790418,4504601637.081326,601535027.2117027,749388836.3355587,142249608063.8771,10619514885.078552,160016460324.66772,305969232.7765155,4751797496.087452,5292112244.112562,9376883531.229277,71467457525.54973,66743227110.70078,82784596866.75092,1010785340.40919,20850986509.91376,21970030015.70847,1.4408731539698216,2.506042820941073,1.258664392427686,0.3958354618665798,3.3551972020541494,243350485856.27783,1275287077.0789442,2552474928.319952,20822945000.384056,75271916591.61989,0.4275878752901689,-8102.613779191029,3.778681269312833,1.1875702591687969,0.5948781830476984,185188146.14416185,7583960.026231317,0.6529124218025248,0.8433948238702905
2007-1,0.7640197974310918,389.55,0.7140067445841203,0.3686828110914396,0.7493610114285378,897.4548833341347,8.030389906143604,309084117.8567788,18146362.69027266,14.326216874977646,281075672.8586704,245066046.5126004,2125069153.0940783,1210004516.7034612,4550681674.211606,607247551.1730459,754500531.9566185,142931342926.61346,10645393302.741129,161836308570.09103,301890598.31189454,4789032017.001093,5321874860.884,9385724828.375082,71276262984.49002,66873803719.98865,83386341723.6341,1028834918.312468,20898362415.59848,22036528844.18957,1.4369548292246694,2.5072819963775563,1.2473816389836585,0.3999740606984454,3.334604102545101,246742235375.3729,1277429809.5774643,2347110062.7144594,20921990980.057777,75082615453.28064,0.4261722902551189,-8429.349883699913,3.758139256867763,1.0484592446587069,0.5915910920220523,185345754.8984239,7589168.048446789,0.652250285916937,0.8436827620109368
