,Paraíba- custo m2 (R$),Paraíba - Desemprego,Paraíba - Produção de Cimento (t),Paraíba - value,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Paraíba - IDH Educacao,Paraíba - IDH,Paraíba - IDH Longevidade,Paraíba - Depósito Poupança (R$),Paraíba - PIB - Estadual,Paraíba - PIB - Construção Civil,Paraíba - PIB - Per Capita,Paraíba - PIB - Preços de Mercado,Paraíba - IDH Renda,Paraíba - Consumo de Cimento (t),Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%)
2021-11,33694.48368642995,11.114668969216654,287.4730187845505,0.6740115685477913,1.2135213867409085,947.8668743905469,238.13598583638668,23.5346688212204,19.382845679537336,79.64844338877545,3.2018525389943577,0.6501864328935364,0.6947330462687634,0.7871162586697047,4970214.805091359,34019094.17250016,1704622.024369962,7.421745133514737,28089294.4075994,0.6562356229613,90.117,4583916.553336754,,304.05144350613324,13676979.600094592,0.5405079259370922,2.3291594506265545,0.7479432847949268,0.549487688796078,-13709.720991139484,1.959848447225784,216.5064876722535,202891585.43055555,478.3796799357941,0.4295182228665009
2021-12,33827.59023766261,11.111446401323294,288.20531990364924,0.6752961674974874,1.5639499498037772,947.5946780458952,198.74312530531824,23.576329007931168,19.687190969738246,80.76520932799043,2.973130205799705,0.6500539429843359,0.6947100395523463,0.7871734154208998,4947838.963505089,33954634.18922016,1704228.7355792073,7.420209436954676,28079995.685418725,0.6561809442497599,92.865,4638218.29070055,,306.79473180931205,13931975.262508225,0.5511883082810292,2.376750553782707,0.7523200574716291,0.5415832014189058,-14102.464839114058,2.021463941896849,216.88711303278427,202977048.7152778,479.9672071384284,0.6072562441771436
2022-1,33958.38920273515,11.108223833429935,289.0171354589111,0.6765915434693391,1.672973555882457,947.5033585545436,172.6106095735927,23.54138892650557,19.868829841624255,81.70413250146011,2.674729810622581,0.6499214530751355,0.6946870328359291,0.7872305721720949,4925463.12191882,33890174.205940165,1703835.4467884526,7.418673740394615,28070696.963238053,0.6561262655382197,84.652,,,,,,,,,,,,,,
2022-2,34094.887494014816,,289.78455682911886,0.677790934676536,1.8335629790981165,947.5794153621092,171.0235674092546,23.365904612595887,20.05474489845128,83.30657300352537,2.4571352129126405,,,,4925463.12191882,,,,,0.6561499493680547,88.306,,,,,,,,,,,,,,
2022-3,34235.15062886138,,290.2642727623737,0.6787965260226076,1.8624355875300984,947.7954898092938,161.3635162420017,22.92492610886948,20.05221576192424,85.23352802785472,2.198662272905501,,,,4925463.12191882,,,,,0.6561736331978897,92.78,,,,,,,,,,,,,,
2022-4,34371.449758155606,,290.5585195693394,0.6794051684449478,1.788245664001279,948.3068192931588,174.89945481583715,22.37841233066252,19.81832145420273,86.5945935256848,2.353576992169463,,,,4925463.12191882,,,,,0.6561973170277247,85.987,,,,,,,,,,,,,,
2022-5,34471.08667974988,,291.6026513301159,0.6799089409004431,1.655197629273529,948.879802163652,179.94911859402802,21.807842453427384,19.413223225789725,87.27902190548956,2.582081018616765,,,,4925463.12191882,,,,,0.6562210008575597,92.638,,,,,,,,,,,,,,
2022-6,34557.616385305126,,291.2070251382304,0.6800962728935644,1.530708448086782,949.2079020958746,167.1554678003772,21.44318905229681,18.982011220325017,86.90104609578552,2.8418876646953364,,,,4925463.12191882,,,,,0.6562446846873947,72.677,,,,,,,,,,,,,,
2022-7,34636.71761142855,,293.1488702707591,0.6801557045831313,1.357547428166308,949.371367547977,157.61431802300226,21.444064813288215,18.75854946041402,85.87314673119396,3.2222748302403263,,,,4925463.12191882,,,,,0.6562683685172297,86.606,,,,,,,,,,,,,,
2022-8,34706.14308491115,,294.16565317562697,0.6797145063337617,1.2012286198152164,949.1600600534018,311.81448341303883,21.70196524475395,18.705257019929096,84.49374521779768,3.040558469165964,,,,4925463.12191882,,,,,0.6562920523470647,95.86,,,,,,,,,,,,,,
2022-9,34772.60298793465,,293.45751096553664,0.6789608528830178,1.121887699257792,948.7627121021676,352.255800710973,22.1481494530387,18.8295990212424,83.13866728852679,2.8656558622551738,,,,4925463.12191882,,,,,0.6563157361768996,90.79,,,,,,,,,,,,,,
2022-10,34833.16385830295,,292.8096217421357,0.677475026082027,1.0605734608371955,948.4923222683929,444.9020274352867,22.42031128052065,18.93107460271348,82.43054870207146,2.726300612965083,,,,4925463.12191882,,,,,0.6563394200067347,94.588,,,,,,,,,,,,,,
2022-11,34882.37657465028,,290.98047841956065,0.6762773873253914,1.0312933595388123,948.2610529349716,613.1744616471794,22.580160464479864,19.009294551716064,82.11792378289783,2.410941160920255,,,,4925463.12191882,,,,,0.6563631038365697,89.777,,,,,,,,,,,,,,
2022-12,34929.87904778939,,289.80567788414027,0.6750027793204855,0.9931445122613912,948.2256616113292,,22.66558271886464,19.0082178503696,81.74268548100844,2.454084624088891,,,,4925463.12191882,,,,,0.6563867876664047,89.777,,,,,,,,,,,,,,
2023-1,34964.73459798371,,,,,,,,,,,,,,4925463.12191882,,,,,0.6564104714962397,,,,,,,,,,,,,,,
2023-2,34992.562827108806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-3,35014.218264267554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-4,35020.98439160799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-5,35014.60103667631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-6,34990.88275228317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-7,34927.56223691634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-8,34834.566845386515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-9,34718.24220787252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
